Source,Destination,Mode,DepartureTime,ArrivalTime,Cost
D8DB71,3AC43F,Bus,17:25,18:15,700
D8DB71,AE9247,Bus,22:55,01:25,50
D8DB71,DA518F,Bus,04:35,06:25,810
D8DB71,7582D4,Bus,09:00,09:45,860
D8DB71,069782,Bus,06:45,07:55,80
D8DB71,5DEA29,Bus,06:20,07:40,320
D8DB71,D0464E,Bus,11:15,13:25,440
D8DB71,5E369E,Bus,12:20,15:10,520
D8DB71,2519AB,Bus,03:35,07:00,610
D8DB71,5580D2,Bus,13:35,15:15,370
D8DB71,231EA4,Bus,20:30,21:30,580
D8DB71,8205FC,Bus,06:55,07:25,580
D8DB71,AB0902,Bus,14:40,16:10,780
D8DB71,7B4D7D,Bus,19:25,21:20,510
D8DB71,51D34A,Bus,10:55,13:50,560
D8DB71,D6027D,Bus,21:45,01:25,880
D8DB71,F926D8,Bus,09:45,11:20,120
D8DB71,93DADF,Bus,09:55,13:25,500
D8DB71,A6DA90,Bus,19:50,22:50,650
D8DB71,CC4BC2,Bus,05:50,06:35,840
D8DB71,78641A,Bus,09:40,12:30,670
D8DB71,2D84BC,Bus,01:20,04:30,600
D8DB71,3C591A,Bus,21:05,22:20,70
D8DB71,074554,Bus,15:00,17:05,500
D8DB71,18636A,Bus,23:15,02:50,80
D8DB71,673BB3,Bus,02:30,05:05,510
D8DB71,CE33FB,Bus,13:50,15:40,100
D8DB71,53B7E0,Bus,20:35,23:10,620
D8DB71,95AE76,Bus,22:50,02:15,290
D8DB71,25E677,Bus,08:50,12:05,540
D8DB71,09886B,Bus,20:50,00:00,40
D8DB71,DB404E,Bus,09:50,12:05,110
D8DB71,E0B37A,Bus,03:30,05:45,440
D8DB71,F4E9DA,Bus,19:20,20:50,100
D8DB71,0418F6,Bus,18:50,22:30,190
D8DB71,55EA55,Bus,02:00,05:40,170
D8DB71,A11A34,Bus,01:25,04:45,530
D8DB71,4F44BA,Bus,23:05,02:40,670
D8DB71,8EA2DF,Bus,17:45,19:40,710
D8DB71,2932EF,Bus,04:20,08:20,100
D8DB71,D82DB0,Bus,04:20,05:05,510
D8DB71,443F1D,Bus,21:00,01:00,210
D8DB71,CB9BE6,Bus,11:30,12:50,290
D8DB71,64EDE4,Bus,16:45,17:20,50
D8DB71,480873,Bus,15:00,19:05,240
D8DB71,217097,Bus,11:40,15:45,690
D8DB71,E9A2F6,Bus,19:25,20:50,670
0C45DE,A45946,Bus,09:00,11:10,90
0C45DE,92B534,Bus,11:50,13:25,530
0C45DE,611CDC,Bus,13:30,14:50,220
0C45DE,130859,Bus,13:10,15:30,140
0C45DE,7D16FE,Bus,20:50,22:35,660
0C45DE,1D95A4,Bus,05:10,07:25,930
0C45DE,9DA3D4,Bus,23:35,02:25,90
0C45DE,7EFACD,Bus,16:55,17:45,800
0C45DE,FBFA01,Bus,06:45,10:50,110
0C45DE,D92C57,Bus,14:50,15:10,980
0C45DE,070834,Bus,03:30,07:25,970
0C45DE,3AEFBC,Bus,13:05,13:45,860
0C45DE,714BCA,Bus,23:25,00:20,670
0C45DE,B0F915,Bus,04:45,08:50,680
0C45DE,4538EE,Bus,23:15,00:20,120
0C45DE,C21B5F,Bus,10:00,10:25,140
0C45DE,AE9247,Bus,23:15,03:15,540
0C45DE,2C9290,Bus,17:30,20:35,720
0C45DE,DA518F,Bus,12:10,14:40,280
0C45DE,D3D3F3,Bus,11:35,12:55,590
0C45DE,069782,Bus,10:50,12:35,210
0C45DE,5DEA29,Bus,09:50,12:35,430
0C45DE,D0464E,Bus,22:25,22:50,80
0C45DE,2519AB,Bus,02:00,03:15,960
0C45DE,231EA4,Bus,14:50,16:55,770
0C45DE,8205FC,Bus,10:50,13:10,680
0C45DE,353F87,Bus,08:25,11:00,150
0C45DE,AB0902,Bus,15:10,18:35,530
0C45DE,7B4D7D,Bus,15:05,18:55,110
0C45DE,51D34A,Bus,10:50,12:00,70
0C45DE,4495F0,Bus,13:05,15:05,210
0C45DE,D6027D,Bus,19:00,21:05,600
0C45DE,FD34B0,Bus,05:55,09:15,430
0C45DE,F926D8,Bus,05:00,08:40,680
0C45DE,1C520D,Bus,22:40,23:10,150
0C45DE,476983,Bus,05:15,08:30,590
0C45DE,2D84BC,Bus,14:25,18:25,210
0C45DE,18636A,Bus,13:35,17:40,310
0C45DE,673BB3,Bus,23:50,01:35,660
0C45DE,CD8A0F,Bus,18:15,19:05,320
0C45DE,53B7E0,Bus,20:15,22:50,750
0C45DE,95AE76,Bus,10:05,13:30,260
0C45DE,25E677,Bus,20:10,23:20,390
0C45DE,DB404E,Bus,19:30,22:50,540
0C45DE,3293B2,Bus,21:15,00:35,960
0C45DE,257E4A,Bus,08:45,09:15,260
0C45DE,F4E9DA,Bus,23:20,02:25,560
0C45DE,1FF016,Bus,18:15,21:25,260
0C45DE,0418F6,Bus,04:45,08:40,930
0C45DE,A11A34,Bus,05:15,06:55,700
0C45DE,4F44BA,Bus,02:20,03:05,540
0C45DE,898C46,Bus,05:20,06:00,620
0C45DE,2932EF,Bus,09:05,11:30,790
0C45DE,D82DB0,Bus,09:55,10:55,370
0C45DE,443F1D,Bus,04:40,05:30,860
0C45DE,CB9BE6,Bus,09:25,13:10,920
0C45DE,64EDE4,Bus,02:30,03:25,420
0C45DE,9C5BB5,Bus,04:50,06:20,860
0C45DE,480873,Bus,03:30,07:25,490
0C45DE,72EF82,Bus,18:20,19:45,410
0C45DE,E9A2F6,Bus,10:45,11:55,170
4538EE,A45946,Bus,16:10,18:40,130
4538EE,611CDC,Bus,20:00,22:40,680
4538EE,99F8AE,Bus,00:10,04:15,190
4538EE,130859,Bus,00:15,03:35,50
4538EE,9DA3D4,Bus,10:15,11:50,360
4538EE,7EFACD,Bus,23:05,00:45,890
4538EE,167978,Bus,10:35,13:30,390
4538EE,FBFA01,Bus,09:10,13:15,720
4538EE,1EC537,Bus,07:05,09:15,910
4538EE,2E740C,Bus,21:00,00:55,600
4538EE,976E93,Bus,20:25,00:30,900
4538EE,3AEFBC,Bus,12:15,15:55,210
4538EE,B0F915,Bus,15:25,18:25,360
4538EE,D8DB71,Bus,00:45,02:05,890
4538EE,0C45DE,Bus,00:50,04:35,360
4538EE,C21B5F,Bus,06:50,07:35,540
4538EE,AE9247,Bus,02:50,03:50,80
4538EE,DA518F,Bus,05:35,08:20,280
4538EE,7582D4,Bus,04:30,06:40,590
4538EE,D3D3F3,Bus,14:05,16:05,180
4538EE,5DEA29,Bus,14:25,17:55,700
4538EE,D0464E,Bus,07:00,08:30,230
4538EE,5E369E,Bus,21:50,00:50,610
4538EE,2519AB,Bus,02:25,06:05,610
4538EE,6E4320,Bus,11:35,14:15,900
4538EE,231EA4,Bus,06:25,10:00,350
4538EE,353F87,Bus,22:20,22:55,330
4538EE,7B4D7D,Bus,06:40,07:00,800
4538EE,FDEEA5,Bus,11:30,14:50,180
4538EE,78151E,Bus,08:10,11:30,760
4538EE,51D34A,Bus,11:40,12:20,260
4538EE,CBDE01,Bus,11:25,15:00,590
4538EE,4495F0,Bus,08:20,10:55,110
4538EE,D6027D,Bus,15:25,18:20,380
4538EE,FD34B0,Bus,04:45,07:10,120
4538EE,93DADF,Bus,06:05,08:15,820
4538EE,A6DA90,Bus,14:10,15:20,250
4538EE,476983,Bus,20:45,23:45,440
4538EE,78641A,Bus,01:35,04:10,920
4538EE,3C591A,Bus,18:00,21:45,980
4538EE,074554,Bus,16:30,17:40,540
4538EE,18636A,Bus,20:50,22:05,140
4538EE,673BB3,Bus,11:00,12:25,590
4538EE,53B7E0,Bus,17:20,18:15,110
4538EE,95AE76,Bus,20:45,00:40,430
4538EE,25E677,Bus,10:45,14:20,680
4538EE,180AD5,Bus,05:05,06:55,100
4538EE,09886B,Bus,17:00,20:15,410
4538EE,DB404E,Bus,17:00,19:20,480
4538EE,E0B37A,Bus,05:00,08:10,160
4538EE,3293B2,Bus,00:55,02:50,720
4538EE,5D990F,Bus,08:05,08:30,210
4538EE,257E4A,Bus,23:35,02:10,190
4538EE,F4E9DA,Bus,16:25,18:25,240
4538EE,1FF016,Bus,11:50,12:55,80
4538EE,0418F6,Bus,00:25,02:25,760
4538EE,A11A34,Bus,21:00,00:10,350
4538EE,19233D,Bus,06:30,09:30,320
4538EE,4F44BA,Bus,17:05,20:05,570
4538EE,8EA2DF,Bus,01:15,03:30,820
4538EE,898C46,Bus,08:15,11:50,120
4538EE,2932EF,Bus,14:05,16:25,410
4538EE,D82DB0,Bus,08:45,11:05,930
4538EE,443F1D,Bus,08:05,08:50,430
4538EE,64EDE4,Bus,17:55,21:55,770
4538EE,480873,Bus,09:05,09:35,60
4538EE,217097,Bus,10:35,10:55,340
4538EE,E9A2F6,Bus,00:50,03:00,610
4538EE,D51D87,Bus,10:30,12:20,560
C21B5F,A45946,Bus,05:10,09:05,80
C21B5F,611CDC,Bus,04:35,06:30,870
C21B5F,130859,Bus,16:20,17:25,190
C21B5F,7D16FE,Bus,04:00,04:35,650
C21B5F,1D95A4,Bus,22:30,23:00,920
C21B5F,9DA3D4,Bus,06:55,10:50,450
C21B5F,7EFACD,Bus,18:00,18:55,270
C21B5F,FBFA01,Bus,10:10,11:30,980
C21B5F,1EC537,Bus,03:00,06:55,230
C21B5F,D92C57,Bus,09:50,10:45,60
C21B5F,2E740C,Bus,01:20,02:15,120
C21B5F,80979C,Bus,01:20,01:50,580
C21B5F,070834,Bus,15:25,19:15,160
C21B5F,3AEFBC,Bus,19:15,22:05,280
C21B5F,714BCA,Bus,10:45,12:40,880
C21B5F,B0F915,Bus,01:50,04:40,620
C21B5F,F00894,Bus,00:40,01:05,510
C21B5F,D8DB71,Bus,20:25,00:15,510
C21B5F,0C45DE,Bus,21:00,00:15,130
C21B5F,4538EE,Bus,21:45,00:35,490
C21B5F,AE9247,Bus,08:40,10:40,860
C21B5F,2C9290,Bus,23:25,02:55,250
C21B5F,DA518F,Bus,09:35,11:55,940
C21B5F,D3D3F3,Bus,23:50,02:25,370
C21B5F,069782,Bus,19:35,22:50,90
C21B5F,D0464E,Bus,12:20,13:40,220
C21B5F,5E369E,Bus,23:15,00:10,520
C21B5F,3F74F0,Bus,21:05,23:35,930
C21B5F,2519AB,Bus,19:25,19:50,450
C21B5F,6E4320,Bus,13:20,16:10,920
C21B5F,231EA4,Bus,04:05,05:05,50
C21B5F,8205FC,Bus,03:50,06:55,900
C21B5F,AB0902,Bus,10:00,10:55,520
C21B5F,7B4D7D,Bus,15:05,18:55,800
C21B5F,FDEEA5,Bus,01:00,02:55,550
C21B5F,6FC77B,Bus,10:10,12:15,140
C21B5F,51D34A,Bus,02:25,05:00,970
C21B5F,A6DA90,Bus,14:45,17:45,330
C21B5F,476983,Bus,20:10,23:30,400
C21B5F,78641A,Bus,07:25,09:00,70
C21B5F,2D84BC,Bus,17:10,20:40,970
C21B5F,3C591A,Bus,00:25,03:00,340
C21B5F,074554,Bus,20:40,23:15,350
C21B5F,CE33FB,Bus,23:15,02:35,350
C21B5F,CD8A0F,Bus,18:45,20:55,670
C21B5F,53B7E0,Bus,08:00,11:05,810
C21B5F,95AE76,Bus,18:00,19:15,240
C21B5F,25E677,Bus,02:15,03:00,610
C21B5F,180AD5,Bus,18:20,22:10,910
C21B5F,09886B,Bus,17:10,21:15,210
C21B5F,E0B37A,Bus,04:10,07:05,300
C21B5F,3293B2,Bus,21:15,00:50,810
C21B5F,5D990F,Bus,13:30,14:00,510
C21B5F,257E4A,Bus,13:10,16:50,100
C21B5F,1FF016,Bus,03:05,03:25,390
C21B5F,0418F6,Bus,10:10,13:40,230
C21B5F,55EA55,Bus,08:50,10:05,490
C21B5F,8A570C,Bus,12:25,14:05,700
C21B5F,A11A34,Bus,10:50,11:25,370
C21B5F,19233D,Bus,04:20,06:35,530
C21B5F,8EA2DF,Bus,10:25,13:30,420
C21B5F,2932EF,Bus,19:55,22:35,990
C21B5F,D82DB0,Bus,06:00,08:20,240
C21B5F,443F1D,Bus,05:40,08:45,440
C21B5F,CB9BE6,Bus,05:45,07:00,170
C21B5F,64EDE4,Bus,17:00,20:40,950
C21B5F,657ECE,Bus,12:00,15:45,230
C21B5F,9C5BB5,Bus,15:50,17:30,700
C21B5F,480873,Bus,06:55,10:40,220
C21B5F,72EF82,Bus,09:15,11:25,440
C21B5F,217097,Bus,16:05,19:35,40
C21B5F,E9A2F6,Bus,08:20,10:55,160
C21B5F,D51D87,Bus,11:45,15:25,790
3AC43F,A45946,Bus,19:30,21:20,300
3AC43F,92B534,Bus,12:00,14:05,640
3AC43F,611CDC,Bus,07:45,11:00,320
3AC43F,130859,Bus,03:10,05:25,940
3AC43F,7D16FE,Bus,17:25,18:45,340
3AC43F,9DA3D4,Bus,13:35,16:25,210
3AC43F,7EFACD,Bus,09:30,09:55,300
3AC43F,167978,Bus,08:35,09:30,860
3AC43F,FBFA01,Bus,20:15,22:10,680
3AC43F,1EC537,Bus,11:00,12:55,110
3AC43F,D92C57,Bus,21:05,22:05,340
3AC43F,2E740C,Bus,10:05,11:20,70
3AC43F,D23504,Bus,09:00,11:20,150
3AC43F,80979C,Bus,11:25,11:55,750
3AC43F,070834,Bus,04:30,07:05,100
3AC43F,976E93,Bus,10:20,13:10,760
3AC43F,714BCA,Bus,22:45,00:55,190
3AC43F,B0F915,Bus,20:15,22:35,640
3AC43F,F00894,Bus,07:25,08:45,870
3AC43F,D8DB71,Bus,08:15,09:05,620
3AC43F,0C45DE,Bus,15:40,17:40,790
3AC43F,4538EE,Bus,03:45,04:55,110
3AC43F,2C9290,Bus,23:30,02:20,850
3AC43F,7582D4,Bus,02:15,02:55,800
3AC43F,D3D3F3,Bus,07:30,09:55,410
3AC43F,069782,Bus,20:20,21:30,680
3AC43F,5DEA29,Bus,15:20,18:45,470
3AC43F,D0464E,Bus,12:10,13:10,350
3AC43F,5E369E,Bus,08:00,10:35,250
3AC43F,5580D2,Bus,09:05,12:50,620
3AC43F,231EA4,Bus,13:00,14:35,480
3AC43F,8205FC,Bus,03:05,06:25,770
3AC43F,353F87,Bus,04:20,05:50,830
3AC43F,AB0902,Bus,02:55,04:40,760
3AC43F,7B4D7D,Bus,09:50,11:10,730
3AC43F,6FC77B,Bus,19:45,23:10,800
3AC43F,4495F0,Bus,20:25,23:00,170
3AC43F,D6027D,Bus,05:30,08:05,120
3AC43F,F926D8,Bus,00:20,01:45,230
3AC43F,93DADF,Bus,15:15,17:45,930
3AC43F,A6DA90,Bus,16:45,20:05,480
3AC43F,CC4BC2,Bus,14:45,15:40,70
3AC43F,78641A,Bus,08:10,08:45,60
3AC43F,2D84BC,Bus,11:40,14:45,110
3AC43F,18636A,Bus,15:10,16:00,880
3AC43F,673BB3,Bus,02:55,05:10,110
3AC43F,53B7E0,Bus,12:20,15:40,910
3AC43F,25E677,Bus,09:50,13:10,550
3AC43F,09886B,Bus,23:35,02:20,500
3AC43F,DB404E,Bus,09:45,13:25,970
3AC43F,E0B37A,Bus,20:55,23:35,950
3AC43F,3293B2,Bus,11:20,12:05,890
3AC43F,5D990F,Bus,07:15,08:40,820
3AC43F,F4E9DA,Bus,02:35,06:15,730
3AC43F,1FF016,Bus,15:10,15:55,230
3AC43F,A11A34,Bus,13:20,14:15,430
3AC43F,19233D,Bus,18:00,19:35,260
3AC43F,898C46,Bus,12:00,15:15,820
3AC43F,443F1D,Bus,22:45,01:35,420
3AC43F,64EDE4,Bus,11:45,15:45,670
3AC43F,657ECE,Bus,19:35,21:05,770
3AC43F,72EF82,Bus,15:00,18:50,510
3AC43F,217097,Bus,02:15,02:50,350
3AC43F,E9A2F6,Bus,12:15,16:00,400
AE9247,A45946,Bus,13:15,16:00,750
AE9247,92B534,Bus,21:35,00:50,300
AE9247,611CDC,Bus,03:15,06:20,470
AE9247,99F8AE,Bus,20:40,21:15,340
AE9247,130859,Bus,18:40,22:45,860
AE9247,7D16FE,Bus,05:10,05:55,560
AE9247,9DA3D4,Bus,01:55,05:05,160
AE9247,167978,Bus,15:55,17:05,280
AE9247,FBFA01,Bus,23:20,02:40,890
AE9247,D92C57,Bus,20:30,22:50,590
AE9247,2E740C,Bus,15:40,18:35,160
AE9247,D23504,Bus,07:50,10:40,180
AE9247,070834,Bus,17:40,18:45,900
AE9247,261DD1,Bus,11:40,15:25,600
AE9247,3AEFBC,Bus,01:40,02:45,590
AE9247,714BCA,Bus,03:45,06:35,320
AE9247,F00894,Bus,09:15,11:20,640
AE9247,D8DB71,Bus,15:30,16:10,100
AE9247,0C45DE,Bus,02:15,04:40,730
AE9247,4538EE,Bus,13:35,17:25,340
AE9247,C21B5F,Bus,16:30,18:40,370
AE9247,3AC43F,Bus,00:25,04:00,460
AE9247,2C9290,Bus,21:35,23:20,940
AE9247,DA518F,Bus,22:20,01:45,200
AE9247,7582D4,Bus,11:25,13:05,80
AE9247,D0464E,Bus,20:25,23:05,600
AE9247,3F74F0,Bus,21:20,00:40,80
AE9247,5580D2,Bus,05:30,05:55,80
AE9247,6E4320,Bus,18:40,19:55,680
AE9247,231EA4,Bus,06:45,07:35,320
AE9247,8205FC,Bus,06:50,07:10,280
AE9247,353F87,Bus,09:45,11:50,260
AE9247,AB0902,Bus,03:00,06:15,40
AE9247,FDEEA5,Bus,02:45,03:55,650
AE9247,78151E,Bus,15:30,17:35,40
AE9247,51D34A,Bus,07:35,10:30,410
AE9247,4495F0,Bus,14:25,15:00,100
AE9247,D6027D,Bus,12:35,15:20,680
AE9247,F926D8,Bus,18:45,21:50,160
AE9247,1C520D,Bus,04:05,05:15,860
AE9247,476983,Bus,12:15,13:05,130
AE9247,78641A,Bus,08:50,10:00,330
AE9247,2D84BC,Bus,13:15,15:50,770
AE9247,074554,Bus,17:45,21:30,920
AE9247,18636A,Bus,16:55,17:40,750
AE9247,CE33FB,Bus,02:30,05:20,750
AE9247,CD8A0F,Bus,04:30,07:20,740
AE9247,95AE76,Bus,04:45,06:25,300
AE9247,180AD5,Bus,20:05,23:15,170
AE9247,09886B,Bus,14:40,16:35,650
AE9247,DB404E,Bus,08:10,10:25,330
AE9247,5D990F,Bus,22:30,01:10,370
AE9247,257E4A,Bus,00:50,01:40,80
AE9247,1FF016,Bus,01:15,02:45,770
AE9247,0418F6,Bus,07:05,08:40,650
AE9247,55EA55,Bus,12:20,13:00,130
AE9247,8A570C,Bus,23:00,23:20,190
AE9247,A11A34,Bus,00:00,03:20,830
AE9247,19233D,Bus,18:35,21:20,310
AE9247,8EA2DF,Bus,20:00,23:40,410
AE9247,898C46,Bus,13:45,17:20,80
AE9247,2932EF,Bus,22:05,01:10,370
AE9247,D82DB0,Bus,03:40,05:35,380
AE9247,443F1D,Bus,04:15,06:40,900
AE9247,64EDE4,Bus,10:55,13:00,350
AE9247,657ECE,Bus,00:40,03:35,480
AE9247,9C5BB5,Bus,17:20,20:45,230
AE9247,480873,Bus,03:45,04:20,580
AE9247,72EF82,Bus,04:35,06:40,610
AE9247,217097,Bus,14:35,16:50,930
AE9247,E9A2F6,Bus,06:45,10:40,190
2C9290,92B534,Bus,05:50,07:00,410
2C9290,611CDC,Bus,13:15,14:35,800
2C9290,7EFACD,Bus,02:00,04:45,300
2C9290,167978,Bus,03:00,04:30,180
2C9290,FBFA01,Bus,23:00,00:50,460
2C9290,D92C57,Bus,13:35,17:40,900
2C9290,2E740C,Bus,23:05,23:35,270
2C9290,070834,Bus,23:25,01:15,660
2C9290,976E93,Bus,04:45,06:50,190
2C9290,261DD1,Bus,08:50,10:25,120
2C9290,3AEFBC,Bus,11:40,14:35,270
2C9290,714BCA,Bus,23:40,01:35,930
2C9290,B0F915,Bus,17:55,20:00,420
2C9290,F00894,Bus,12:05,15:05,370
2C9290,0C45DE,Bus,01:40,02:40,530
2C9290,DA518F,Bus,08:30,11:25,220
2C9290,D3D3F3,Bus,05:20,07:05,880
2C9290,069782,Bus,17:00,20:25,520
2C9290,5DEA29,Bus,00:05,02:05,530
2C9290,3F74F0,Bus,18:50,21:25,590
2C9290,5580D2,Bus,08:50,09:45,650
2C9290,8205FC,Bus,09:10,09:45,170
2C9290,AB0902,Bus,11:15,13:05,590
2C9290,7B4D7D,Bus,02:50,06:40,590
2C9290,78151E,Bus,01:20,03:15,750
2C9290,51D34A,Bus,10:00,12:15,590
2C9290,CBDE01,Bus,09:25,10:00,600
2C9290,D6027D,Bus,06:00,07:40,620
2C9290,FD34B0,Bus,14:15,17:50,530
2C9290,1C520D,Bus,05:05,08:55,230
2C9290,93DADF,Bus,05:45,07:20,280
2C9290,A6DA90,Bus,04:15,07:55,90
2C9290,CC4BC2,Bus,16:10,18:10,570
2C9290,2D84BC,Bus,00:45,04:00,510
2C9290,18636A,Bus,01:25,04:45,280
2C9290,673BB3,Bus,04:35,05:50,430
2C9290,CE33FB,Bus,10:00,13:05,970
2C9290,CD8A0F,Bus,03:50,05:00,490
2C9290,53B7E0,Bus,02:30,04:25,450
2C9290,95AE76,Bus,15:00,17:10,220
2C9290,25E677,Bus,08:15,09:45,740
2C9290,180AD5,Bus,21:10,23:05,740
2C9290,DB404E,Bus,17:55,20:10,330
2C9290,3293B2,Bus,22:35,22:55,250
2C9290,257E4A,Bus,21:35,22:40,450
2C9290,F4E9DA,Bus,02:45,05:10,840
2C9290,8A570C,Bus,07:05,08:25,420
2C9290,19233D,Bus,15:20,17:15,640
2C9290,8EA2DF,Bus,05:10,05:50,230
2C9290,898C46,Bus,04:05,06:20,480
2C9290,2932EF,Bus,01:20,02:20,880
2C9290,D82DB0,Bus,13:25,17:25,300
2C9290,CB9BE6,Bus,14:25,15:55,470
2C9290,64EDE4,Bus,04:00,05:35,920
2C9290,9C5BB5,Bus,05:55,07:25,910
2C9290,480873,Bus,20:50,22:05,370
2C9290,217097,Bus,05:15,06:40,530
2C9290,D51D87,Bus,09:00,12:50,690
DA518F,A45946,Bus,15:30,19:10,800
DA518F,92B534,Bus,11:15,12:15,290
DA518F,611CDC,Bus,03:50,07:30,700
DA518F,7D16FE,Bus,00:50,01:15,440
DA518F,9DA3D4,Bus,03:35,05:15,550
DA518F,7EFACD,Bus,16:00,16:25,330
DA518F,167978,Bus,02:10,03:05,710
DA518F,FBFA01,Bus,15:25,17:10,70
DA518F,1EC537,Bus,12:30,13:00,590
DA518F,D92C57,Bus,09:15,09:45,330
DA518F,2E740C,Bus,21:40,22:00,580
DA518F,D23504,Bus,22:30,23:40,760
DA518F,976E93,Bus,04:10,05:40,330
DA518F,261DD1,Bus,13:15,16:35,750
DA518F,3AEFBC,Bus,18:25,22:00,640
DA518F,714BCA,Bus,08:00,08:40,930
DA518F,B0F915,Bus,14:45,17:20,530
DA518F,0C45DE,Bus,12:50,16:50,940
DA518F,4538EE,Bus,02:30,02:50,40
DA518F,C21B5F,Bus,12:00,13:50,140
DA518F,7582D4,Bus,19:00,22:30,780
DA518F,069782,Bus,01:00,04:10,320
DA518F,D0464E,Bus,12:55,15:05,380
DA518F,5E369E,Bus,09:45,11:00,600
DA518F,3F74F0,Bus,09:50,11:50,240
DA518F,2519AB,Bus,16:35,16:55,140
DA518F,5580D2,Bus,08:30,12:35,950
DA518F,6E4320,Bus,15:55,17:30,180
DA518F,231EA4,Bus,19:45,21:00,600
DA518F,353F87,Bus,03:30,04:20,410
DA518F,AB0902,Bus,19:10,19:40,560
DA518F,FDEEA5,Bus,22:15,01:15,860
DA518F,78151E,Bus,07:40,08:35,640
DA518F,51D34A,Bus,07:35,11:20,770
DA518F,4495F0,Bus,04:05,06:25,750
DA518F,D6027D,Bus,05:40,06:05,640
DA518F,FD34B0,Bus,01:10,04:25,610
DA518F,476983,Bus,11:45,12:40,240
DA518F,78641A,Bus,01:10,04:20,230
DA518F,2D84BC,Bus,04:25,05:25,770
DA518F,3C591A,Bus,23:00,01:15,300
DA518F,074554,Bus,22:05,00:40,120
DA518F,18636A,Bus,23:00,02:00,500
DA518F,673BB3,Bus,07:00,08:10,220
DA518F,CE33FB,Bus,07:40,09:15,850
DA518F,CD8A0F,Bus,16:25,17:10,500
DA518F,53B7E0,Bus,01:10,01:50,880
DA518F,95AE76,Bus,18:20,21:05,760
DA518F,25E677,Bus,13:50,16:40,200
DA518F,3293B2,Bus,06:35,07:05,100
DA518F,5D990F,Bus,06:15,07:50,590
DA518F,257E4A,Bus,09:55,12:45,70
DA518F,1FF016,Bus,14:05,17:05,590
DA518F,0418F6,Bus,23:55,01:50,470
DA518F,55EA55,Bus,19:30,21:55,380
DA518F,8A570C,Bus,11:00,11:25,760
DA518F,A11A34,Bus,04:45,06:05,850
DA518F,19233D,Bus,21:25,00:15,600
DA518F,4F44BA,Bus,01:50,04:05,50
DA518F,898C46,Bus,09:30,13:00,420
DA518F,2932EF,Bus,06:10,07:35,310
DA518F,D82DB0,Bus,00:00,02:55,580
DA518F,443F1D,Bus,22:50,01:25,280
DA518F,CB9BE6,Bus,09:25,10:15,750
DA518F,64EDE4,Bus,02:50,03:15,860
DA518F,480873,Bus,07:05,09:45,270
DA518F,217097,Bus,17:15,21:20,930
DA518F,E9A2F6,Bus,03:05,06:45,760
DA518F,D51D87,Bus,20:50,22:45,150
7582D4,A45946,Bus,21:25,01:25,270
7582D4,92B534,Bus,08:00,11:35,150
7582D4,611CDC,Bus,02:15,05:30,860
7582D4,130859,Bus,16:35,19:30,420
7582D4,7EFACD,Bus,10:05,12:15,420
7582D4,167978,Bus,21:15,23:25,70
7582D4,1EC537,Bus,23:25,01:10,390
7582D4,D92C57,Bus,00:10,03:00,290
7582D4,2E740C,Bus,17:40,19:20,70
7582D4,D23504,Bus,13:45,15:05,880
7582D4,80979C,Bus,04:50,07:10,70
7582D4,070834,Bus,22:20,23:55,150
7582D4,976E93,Bus,20:55,22:20,510
7582D4,261DD1,Bus,04:55,08:55,470
7582D4,B0F915,Bus,15:10,15:55,790
7582D4,F00894,Bus,05:35,06:40,950
7582D4,D8DB71,Bus,16:25,20:20,610
7582D4,0C45DE,Bus,19:40,22:05,290
7582D4,C21B5F,Bus,02:15,03:40,370
7582D4,3AC43F,Bus,01:00,03:40,510
7582D4,2C9290,Bus,02:50,05:50,400
7582D4,DA518F,Bus,13:20,15:00,40
7582D4,D3D3F3,Bus,11:50,13:50,920
7582D4,069782,Bus,21:00,21:55,90
7582D4,5DEA29,Bus,06:50,08:10,180
7582D4,D0464E,Bus,10:05,10:55,900
7582D4,5E369E,Bus,06:15,09:00,690
7582D4,3F74F0,Bus,16:25,18:25,500
7582D4,2519AB,Bus,19:30,20:20,340
7582D4,231EA4,Bus,00:45,03:50,480
7582D4,353F87,Bus,14:40,17:00,40
7582D4,AB0902,Bus,08:15,09:25,250
7582D4,7B4D7D,Bus,05:05,07:05,60
7582D4,FDEEA5,Bus,08:20,11:20,750
7582D4,78151E,Bus,09:25,09:55,450
7582D4,CBDE01,Bus,01:00,02:35,740
7582D4,4495F0,Bus,12:00,12:45,750
7582D4,F926D8,Bus,10:30,12:20,560
7582D4,1C520D,Bus,03:45,06:20,970
7582D4,93DADF,Bus,16:15,18:55,240
7582D4,A6DA90,Bus,10:50,12:00,740
7582D4,476983,Bus,19:40,23:05,820
7582D4,CC4BC2,Bus,13:30,15:35,820
7582D4,78641A,Bus,15:50,18:05,50
7582D4,3C591A,Bus,17:40,20:20,130
7582D4,18636A,Bus,01:30,04:05,710
7582D4,CE33FB,Bus,16:50,17:10,780
7582D4,CD8A0F,Bus,15:30,19:15,200
7582D4,53B7E0,Bus,14:00,16:55,740
7582D4,25E677,Bus,10:45,12:35,650
7582D4,180AD5,Bus,13:15,17:20,350
7582D4,09886B,Bus,15:55,17:05,690
7582D4,DB404E,Bus,23:15,01:05,700
7582D4,E0B37A,Bus,16:40,20:40,400
7582D4,3293B2,Bus,16:00,18:30,200
7582D4,5D990F,Bus,09:20,11:35,710
7582D4,257E4A,Bus,09:40,13:05,160
