Source,Destination,Mode,DepartureTime,ArrivalTime,Cost
8A3A94,76D7A7,Bus,06:50,09:50,840
8A3A94,6DFC6D,Bus,00:40,02:15,760
8A3A94,FE52DA,Bus,20:10,21:35,490
8A3A94,5EA68F,Bus,18:30,22:10,630
8A3A94,B59188,Bus,10:15,12:25,560
8A3A94,FE1774,Bus,13:05,15:45,250
8A3A94,5BF693,Bus,08:25,08:55,790
8A3A94,58183F,Bus,22:10,00:25,460
8A3A94,9934F3,Bus,06:50,07:45,440
8A3A94,5DC175,Bus,17:45,19:35,890
8A3A94,AC417B,Bus,05:45,08:55,300
8A3A94,4E4594,Bus,13:40,14:40,550
8A3A94,C5E307,Bus,09:30,13:05,330
8A3A94,7E66A0,Bus,01:35,05:25,540
8A3A94,1C55B1,Bus,05:45,09:50,720
8A3A94,ED1E89,Bus,17:50,20:00,490
8A3A94,75A9A4,Bus,03:00,04:10,870
8A3A94,F392D9,Bus,12:10,14:55,680
8A3A94,CE2276,Bus,06:05,07:50,720
8A3A94,EEBEEB,Bus,20:45,00:50,900
8A3A94,6D3D99,Bus,00:05,02:15,540
8A3A94,9C5E0D,Bus,16:15,19:00,100
8A3A94,83A971,Bus,15:45,17:35,530
8A3A94,544FAE,Bus,02:25,04:30,420
8A3A94,A9BB6C,Bus,05:25,08:25,180
8A3A94,C19EE3,Bus,04:05,04:25,970
8A3A94,3B4762,Bus,02:55,04:45,320
8A3A94,382A98,Bus,14:30,17:50,250
6FFCE4,0F59F8,Bus,18:00,19:45,320
6FFCE4,1FA016,Bus,22:10,02:05,760
6FFCE4,CEE55A,Bus,02:20,05:55,280
6FFCE4,5ECFCD,Bus,22:45,23:05,220
6FFCE4,F85155,Bus,00:15,02:20,690
6FFCE4,DB73A3,Bus,01:10,02:10,670
6FFCE4,320DB4,Bus,12:10,16:05,970
6FFCE4,02389D,Bus,14:10,16:10,180
6FFCE4,AF5EDE,Bus,10:30,12:25,830
6FFCE4,235520,Bus,04:50,06:40,510
6FFCE4,30DAE4,Bus,14:15,15:45,430
6FFCE4,EE67D9,Bus,21:15,01:10,720
6FFCE4,610B10,Bus,16:20,17:25,440
6FFCE4,EF725A,Bus,07:55,10:15,640
6FFCE4,D08E9D,Bus,11:50,13:30,730
6FFCE4,AAE996,Bus,17:45,19:25,460
6FFCE4,CB2617,Bus,07:40,09:05,940
6FFCE4,5FA399,Bus,12:05,16:05,270
6FFCE4,334E33,Bus,13:20,16:25,280
6FFCE4,4958EC,Bus,20:30,22:30,350
6FFCE4,B7196F,Bus,22:40,00:10,700
6FFCE4,DC1B44,Bus,12:55,16:55,90
6FFCE4,0AACB6,Bus,00:45,04:10,380
6FFCE4,D6418E,Bus,14:45,16:15,450
6FFCE4,19641B,Bus,21:05,01:10,440
6FFCE4,A7A0F8,Bus,05:05,08:45,140
6FFCE4,550364,Bus,14:00,15:25,580
6FFCE4,52D3AE,Bus,21:30,00:45,810
6FFCE4,A862E7,Bus,04:40,08:15,230
6FFCE4,9EB16F,Bus,10:35,14:40,570
6FFCE4,AC052B,Bus,20:55,21:20,120
6FFCE4,CA4B18,Bus,04:20,08:15,450
6FFCE4,885EFF,Bus,05:20,09:10,670
6FFCE4,45692C,Bus,18:35,22:05,860
6FFCE4,FB7714,Bus,23:50,00:25,810
6FFCE4,05C63D,Bus,13:30,15:40,160
6FFCE4,D05BB4,Bus,17:35,21:20,670
6FFCE4,4CB4F8,Bus,07:40,10:35,170
6FFCE4,F5DFF1,Bus,18:00,21:25,540
6FFCE4,A9446A,Bus,09:35,13:40,190
6FFCE4,7B2E93,Bus,18:35,21:25,930
6FFCE4,6460A7,Bus,08:15,10:10,880
6FFCE4,682474,Bus,19:15,22:25,680
6FFCE4,C6637A,Bus,01:30,05:00,670
6FFCE4,7C8400,Bus,11:45,13:50,150
6FFCE4,7C7C2B,Bus,03:40,06:05,100
6FFCE4,EEEF94,Bus,10:35,11:55,610
6FFCE4,6CAE8A,Bus,08:15,09:35,940
6FFCE4,6E7635,Bus,01:45,05:35,620
6FFCE4,1F29B5,Bus,01:55,03:15,170
6FFCE4,28488F,Bus,09:35,11:10,360
6FFCE4,B974DA,Bus,04:15,07:00,340
6FFCE4,56376F,Bus,08:50,12:15,890
6FFCE4,F3BBF4,Bus,05:35,07:35,770
6FFCE4,AE3CB3,Bus,01:40,05:05,560
6FFCE4,76BC45,Bus,19:20,19:55,630
6FFCE4,5ADEDC,Bus,23:35,02:10,780
6FFCE4,D7D0FF,Bus,15:30,19:20,350
6FFCE4,392BF5,Bus,12:40,15:30,200
6FFCE4,E28CB6,Bus,07:20,11:00,110
6FFCE4,3C766D,Bus,06:00,09:15,180
6FFCE4,92573F,Bus,06:40,08:45,570
6FFCE4,965CE4,Bus,23:40,03:00,60
6FFCE4,5B8D34,Bus,00:25,01:30,930
6FFCE4,5131C3,Bus,10:40,12:05,430
6FFCE4,7CB0C8,Bus,03:40,05:55,620
6FFCE4,EE1AFD,Bus,18:15,22:05,510
6FFCE4,6B5607,Bus,07:10,11:00,960
6FFCE4,6DFC6D,Bus,03:10,05:30,680
6FFCE4,FE52DA,Bus,15:05,16:15,330
6FFCE4,5EA68F,Bus,18:00,20:35,440
6FFCE4,B59188,Bus,04:25,05:50,490
6FFCE4,5BF693,Bus,21:10,21:50,640
6FFCE4,FAEA55,Bus,15:30,17:40,670
6FFCE4,58183F,Bus,10:15,13:00,990
6FFCE4,9934F3,Bus,13:15,15:25,650
6FFCE4,6EA5F0,Bus,07:35,11:30,160
6FFCE4,5DC175,Bus,20:30,21:30,240
6FFCE4,9189E1,Bus,03:05,04:10,490
6FFCE4,E70A99,Bus,06:40,10:05,840
6FFCE4,4E4594,Bus,04:40,05:35,310
6FFCE4,F289AC,Bus,10:30,14:00,280
6FFCE4,24FE60,Bus,16:30,18:30,420
6FFCE4,94D4E0,Bus,06:10,08:00,400
6FFCE4,75A9A4,Bus,17:45,20:05,660
6FFCE4,F392D9,Bus,08:50,12:35,650
6FFCE4,CE2276,Bus,16:15,19:50,640
6FFCE4,EEBEEB,Bus,14:55,15:55,270
6FFCE4,6D3D99,Bus,04:40,06:40,870
6FFCE4,83A971,Bus,16:00,18:05,380
6FFCE4,544FAE,Bus,11:50,14:35,410
6FFCE4,A9BB6C,Bus,05:10,07:55,140
6FFCE4,3B4762,Bus,13:25,15:20,210
6FFCE4,382A98,Bus,07:05,10:10,460
D08E9D,7B66A2,Bus,05:05,06:55,780
D08E9D,1FA016,Bus,19:10,22:40,250
D08E9D,D5F53B,Bus,03:45,05:00,250
D08E9D,9E3E90,Bus,05:05,06:30,710
D08E9D,F85155,Bus,03:05,04:05,980
D08E9D,C33C74,Bus,07:15,11:15,200
D08E9D,DB73A3,Bus,00:20,02:20,790
D08E9D,320DB4,Bus,18:40,20:10,960
D08E9D,02389D,Bus,19:15,21:35,630
D08E9D,8DB674,Bus,08:55,10:50,300
D08E9D,749BEE,Bus,22:10,00:20,140
D08E9D,FAF783,Bus,21:45,23:15,940
D08E9D,235520,Bus,21:50,23:20,320
D08E9D,30DAE4,Bus,02:40,03:30,930
D08E9D,EE67D9,Bus,08:00,10:35,970
D08E9D,0E4226,Bus,02:45,05:40,180
D08E9D,BB58E8,Bus,23:00,01:05,920
D08E9D,5C6EDC,Bus,16:15,20:00,170
D08E9D,610B10,Bus,23:10,03:15,210
D08E9D,556CA3,Bus,22:40,01:25,530
D08E9D,EF725A,Bus,17:35,18:35,700
D08E9D,8A3A94,Bus,11:20,14:20,660
D08E9D,6FFCE4,Bus,15:45,18:40,40
D08E9D,AAE996,Bus,18:10,19:35,710
D08E9D,CB2617,Bus,13:40,15:10,120
D08E9D,5FA399,Bus,04:05,07:15,270
D08E9D,115E3D,Bus,09:50,13:55,70
D08E9D,334E33,Bus,04:30,08:10,740
D08E9D,D46B5F,Bus,15:25,19:30,470
D08E9D,85A952,Bus,21:25,22:50,390
D08E9D,4958EC,Bus,04:55,07:00,280
D08E9D,5E32DC,Bus,15:30,17:10,180
D08E9D,B7196F,Bus,05:55,06:45,130
D08E9D,0AACB6,Bus,02:45,05:00,590
D08E9D,D6418E,Bus,06:50,10:20,390
D08E9D,19641B,Bus,20:10,22:20,800
D08E9D,52D3AE,Bus,03:20,06:55,80
D08E9D,B85525,Bus,23:40,02:55,520
D08E9D,A862E7,Bus,00:55,04:30,610
D08E9D,C97172,Bus,04:40,07:40,790
D08E9D,9EB16F,Bus,09:20,10:45,640
D08E9D,AC052B,Bus,23:20,03:00,680
D08E9D,0C985E,Bus,04:15,07:35,710
D08E9D,05B7E8,Bus,09:10,12:45,420
D08E9D,885EFF,Bus,09:55,12:30,620
D08E9D,45692C,Bus,19:10,20:40,400
D08E9D,FB7714,Bus,13:00,14:25,240
D08E9D,D05BB4,Bus,13:45,15:40,850
D08E9D,F19321,Bus,04:15,05:20,390
D08E9D,4CB4F8,Bus,08:30,10:55,630
D08E9D,D320E5,Bus,15:10,16:55,570
D08E9D,F5DFF1,Bus,11:10,13:05,960
D08E9D,A9446A,Bus,17:55,20:55,970
D08E9D,7B2E93,Bus,14:05,16:40,620
D08E9D,6460A7,Bus,03:00,04:25,320
D08E9D,682474,Bus,15:45,16:25,320
D08E9D,AAD1A5,Bus,17:35,19:00,720
D08E9D,7C7C2B,Bus,18:15,21:10,830
D08E9D,3C9576,Bus,12:00,14:00,160
D08E9D,EEEF94,Bus,16:25,19:15,300
D08E9D,9912E8,Bus,01:45,03:10,490
D08E9D,6CAE8A,Bus,11:40,13:55,580
D08E9D,E39BDC,Bus,15:10,16:25,720
D08E9D,1F29B5,Bus,14:25,18:25,600
D08E9D,28488F,Bus,09:25,12:55,970
D08E9D,B974DA,Bus,11:00,14:10,90
D08E9D,56376F,Bus,16:40,20:25,560
D08E9D,4D2472,Bus,18:35,22:00,630
D08E9D,AE3CB3,Bus,17:05,20:40,840
D08E9D,403152,Bus,17:30,20:10,960
D08E9D,8AD5CB,Bus,22:55,23:25,650
D08E9D,392BF5,Bus,01:45,05:30,710
D08E9D,49E938,Bus,01:35,02:40,710
D08E9D,CDC26D,Bus,09:40,10:10,620
D08E9D,8BDE7B,Bus,17:20,18:00,300
D08E9D,3C766D,Bus,08:05,10:00,270
D08E9D,92573F,Bus,04:55,07:40,330
D08E9D,965CE4,Bus,11:45,13:45,500
D08E9D,5B8D34,Bus,01:20,03:40,580
D08E9D,5131C3,Bus,02:40,04:05,920
D08E9D,EDB726,Bus,09:05,11:25,800
D08E9D,71AE33,Bus,05:30,07:45,520
D08E9D,76D7A7,Bus,00:00,01:30,160
D08E9D,6DFC6D,Bus,22:45,01:25,790
D08E9D,FE52DA,Bus,01:10,04:05,720
D08E9D,B59188,Bus,08:20,12:00,700
D08E9D,FE1774,Bus,04:20,06:35,880
D08E9D,5BF693,Bus,01:30,04:05,910
D08E9D,FAEA55,Bus,12:15,15:40,390
D08E9D,58183F,Bus,14:05,17:00,660
D08E9D,9934F3,Bus,18:10,22:15,990
D08E9D,5DC175,Bus,23:40,03:25,470
D08E9D,9189E1,Bus,16:50,19:45,390
D08E9D,E70A99,Bus,15:00,17:30,290
D08E9D,4E4594,Bus,22:15,00:15,100
D08E9D,245447,Bus,13:30,16:20,470
D08E9D,24FE60,Bus,21:55,00:55,600
D08E9D,94D4E0,Bus,23:35,03:35,160
D08E9D,ED1E89,Bus,14:55,16:40,250
D08E9D,75A9A4,Bus,11:35,12:00,530
D08E9D,F392D9,Bus,23:00,23:35,820
D08E9D,CE2276,Bus,14:15,16:00,960
D08E9D,DAAFEF,Bus,22:30,01:45,510
D08E9D,6D3D99,Bus,21:50,22:20,160
D08E9D,9C5E0D,Bus,21:30,00:50,980
D08E9D,544FAE,Bus,22:00,22:55,810
D08E9D,A9BB6C,Bus,22:40,02:05,780
D08E9D,C19EE3,Bus,17:20,18:00,360
D08E9D,3B4762,Bus,05:45,09:30,170
D08E9D,382A98,Bus,00:00,01:15,120
AAE996,0F59F8,Bus,08:45,09:30,930
AAE996,CEE55A,Bus,22:30,23:20,70
AAE996,5ECFCD,Bus,17:00,19:20,320
AAE996,9E3E90,Bus,01:20,03:25,460
AAE996,F85155,Bus,12:25,13:00,230
AAE996,C33C74,Bus,09:40,13:20,60
AAE996,DB73A3,Bus,16:30,18:20,960
AAE996,320DB4,Bus,17:35,19:55,270
AAE996,02389D,Bus,01:20,02:00,810
AAE996,8DB674,Bus,20:45,22:15,840
AAE996,AF5EDE,Bus,04:00,05:40,510
AAE996,749BEE,Bus,21:50,23:55,250
AAE996,FAF783,Bus,17:20,19:45,650
AAE996,235520,Bus,05:45,07:00,270
AAE996,EE67D9,Bus,14:05,17:10,790
AAE996,5C6EDC,Bus,11:05,11:25,420
AAE996,556CA3,Bus,06:40,08:30,790
AAE996,EF725A,Bus,12:45,13:20,720
AAE996,8A3A94,Bus,00:50,04:20,550
AAE996,6FFCE4,Bus,17:15,17:35,600
AAE996,5FA399,Bus,13:05,13:35,160
AAE996,115E3D,Bus,07:50,11:05,400
AAE996,334E33,Bus,07:55,10:50,310
AAE996,5E32DC,Bus,11:30,15:20,320
AAE996,B7196F,Bus,18:15,20:35,270
AAE996,DC1B44,Bus,12:15,12:55,210
AAE996,19641B,Bus,22:50,01:40,390
AAE996,550364,Bus,22:20,02:00,190
AAE996,B85525,Bus,10:05,12:00,540
AAE996,A862E7,Bus,20:25,21:15,960
AAE996,C97172,Bus,12:45,16:10,170
AAE996,9EB16F,Bus,02:00,03:20,760
AAE996,AC052B,Bus,10:35,11:45,670
AAE996,05B7E8,Bus,14:45,15:30,180
AAE996,885EFF,Bus,21:05,22:25,660
AAE996,45692C,Bus,20:10,20:50,670
AAE996,FB7714,Bus,18:50,21:35,840
AAE996,05C63D,Bus,01:45,05:35,60
AAE996,D05BB4,Bus,16:05,18:20,400
AAE996,4CB4F8,Bus,11:45,12:40,60
AAE996,D320E5,Bus,17:10,18:45,360
AAE996,F5DFF1,Bus,02:10,03:55,820
AAE996,6460A7,Bus,21:45,01:45,240
AAE996,682474,Bus,18:00,19:35,900
AAE996,023881,Bus,08:55,10:35,120
AAE996,483E0B,Bus,21:45,00:55,340
AAE996,C6637A,Bus,08:15,12:10,60
AAE996,7C7C2B,Bus,15:50,19:50,720
AAE996,3C9576,Bus,00:40,02:30,490
AAE996,EEEF94,Bus,09:15,12:05,240
AAE996,9912E8,Bus,09:00,09:30,380
AAE996,6E7635,Bus,17:50,21:40,330
AAE996,E39BDC,Bus,12:10,13:35,360
AAE996,B974DA,Bus,02:45,06:00,620
AAE996,56376F,Bus,12:05,13:05,550
AAE996,4D2472,Bus,08:50,11:15,580
AAE996,F3BBF4,Bus,05:10,06:55,290
AAE996,AE3CB3,Bus,17:35,21:20,320
AAE996,316F69,Bus,15:05,17:35,60
AAE996,403152,Bus,00:30,03:00,860
AAE996,8AD5CB,Bus,02:00,04:30,930
AAE996,392BF5,Bus,14:40,15:30,770
AAE996,C52400,Bus,18:50,21:55,770
AAE996,49E938,Bus,16:25,19:30,360
AAE996,8BDE7B,Bus,04:30,06:25,940
AAE996,92573F,Bus,19:30,22:20,790
AAE996,965CE4,Bus,08:55,13:00,650
AAE996,5B8D34,Bus,12:20,12:55,250
AAE996,7CB0C8,Bus,04:00,06:45,660
AAE996,71AE33,Bus,11:35,13:30,930
AAE996,EE1AFD,Bus,05:45,09:20,750
AAE996,6B5607,Bus,06:35,10:30,980
AAE996,76D7A7,Bus,18:25,21:30,930
AAE996,6DFC6D,Bus,04:45,07:45,460
AAE996,FE52DA,Bus,12:00,14:25,450
AAE996,5EA68F,Bus,21:30,23:30,280
AAE996,FE1774,Bus,01:05,05:00,460
AAE996,5BF693,Bus,04:10,05:00,590
AAE996,FAEA55,Bus,05:15,09:10,460
AAE996,9934F3,Bus,19:25,19:55,530
AAE996,5DC175,Bus,07:05,07:50,970
AAE996,9189E1,Bus,22:25,01:10,190
AAE996,E70A99,Bus,23:10,01:40,850
AAE996,AC417B,Bus,21:05,00:30,250
AAE996,4E4594,Bus,21:15,22:40,830
AAE996,7E66A0,Bus,14:45,15:40,850
AAE996,245447,Bus,07:25,08:45,870
AAE996,94D4E0,Bus,18:55,22:35,470
AAE996,1C55B1,Bus,23:40,01:40,350
AAE996,75A9A4,Bus,19:20,20:40,620
AAE996,F392D9,Bus,09:45,10:25,620
AAE996,097B12,Bus,12:55,13:45,610
AAE996,CE2276,Bus,08:35,11:35,60
AAE996,DAAFEF,Bus,21:05,21:30,370
AAE996,9C5E0D,Bus,06:55,07:15,370
AAE996,83A971,Bus,18:15,21:45,80
AAE996,544FAE,Bus,23:20,23:40,220
AAE996,C19EE3,Bus,10:35,11:10,880
AAE996,3B4762,Bus,15:10,17:40,780
AAE996,382A98,Bus,15:20,15:45,580
C89939,0F59F8,Bus,15:20,17:30,960
C89939,1FA016,Bus,00:25,03:45,860
C89939,D5F53B,Bus,06:45,09:20,90
C89939,F8A9E9,Bus,08:20,09:00,520
C89939,5ECFCD,Bus,18:55,20:40,180
C89939,9E3E90,Bus,03:25,04:40,690
C89939,F85155,Bus,21:30,23:00,490
C89939,DB73A3,Bus,07:50,10:45,590
C89939,320DB4,Bus,13:55,15:05,150
C89939,8DB674,Bus,02:05,04:15,760
C89939,AF5EDE,Bus,00:15,02:50,140
C89939,235520,Bus,14:15,17:20,740
C89939,EE67D9,Bus,01:10,02:15,330
C89939,BB58E8,Bus,04:25,05:35,70
C89939,5C6EDC,Bus,17:55,20:35,70
C89939,556CA3,Bus,06:30,10:30,530
C89939,EF725A,Bus,14:25,15:45,740
C89939,8A3A94,Bus,14:00,17:20,840
C89939,6FFCE4,Bus,12:25,15:15,700
C89939,D08E9D,Bus,06:35,07:30,360
C89939,AAE996,Bus,09:40,11:45,80
C89939,CB2617,Bus,11:20,13:30,760
C89939,5FA399,Bus,03:00,06:00,980
C89939,115E3D,Bus,04:50,08:45,560
C89939,D46B5F,Bus,20:00,22:15,810
C89939,5E32DC,Bus,18:35,19:05,910
C89939,B7196F,Bus,15:15,19:15,110
C89939,0AACB6,Bus,16:35,18:25,150
C89939,D6418E,Bus,16:15,20:20,740
C89939,19641B,Bus,07:40,10:05,420
C89939,A7A0F8,Bus,12:50,13:50,80
C89939,550364,Bus,03:15,06:15,950
C89939,52D3AE,Bus,21:45,23:25,370
C89939,B85525,Bus,13:15,16:00,860
C89939,C97172,Bus,16:35,17:45,320
C89939,9EB16F,Bus,11:00,13:05,330
C89939,AC052B,Bus,00:05,02:55,810
C89939,0C985E,Bus,22:40,02:40,790
C89939,05B7E8,Bus,09:15,11:55,450
C89939,CA4B18,Bus,00:15,01:45,870
C89939,45692C,Bus,21:10,00:40,460
C89939,F19321,Bus,20:45,00:30,140
C89939,D320E5,Bus,02:15,03:55,900
C89939,F5DFF1,Bus,23:40,01:20,660
C89939,A9446A,Bus,17:00,20:30,140
C89939,023881,Bus,09:45,10:15,110
C89939,C6637A,Bus,21:55,00:30,470
C89939,AAD1A5,Bus,08:35,10:05,500
C89939,EEEF94,Bus,10:20,11:10,720
C89939,9912E8,Bus,18:50,19:25,440
C89939,6CAE8A,Bus,22:05,23:20,750
C89939,E39BDC,Bus,02:40,06:30,920
C89939,1F29B5,Bus,14:10,15:55,930
C89939,28488F,Bus,17:30,21:35,140
C89939,56376F,Bus,20:35,23:05,450
C89939,4D2472,Bus,12:40,16:20,650
C89939,F3BBF4,Bus,22:35,01:10,590
C89939,AE3CB3,Bus,04:25,08:30,190
C89939,316F69,Bus,09:00,10:20,930
C89939,76BC45,Bus,05:20,08:20,190
C89939,5ADEDC,Bus,09:25,13:30,130
C89939,403152,Bus,18:40,19:25,490
C89939,8AD5CB,Bus,13:05,13:40,140
C89939,E28CB6,Bus,06:45,10:15,670
C89939,49E938,Bus,23:10,00:20,350
C89939,84305B,Bus,11:40,12:55,620
C89939,8BDE7B,Bus,03:35,04:20,80
C89939,5B8D34,Bus,08:10,11:55,610
C89939,5131C3,Bus,13:35,14:50,490
C89939,EDB726,Bus,13:55,16:30,540
C89939,7CB0C8,Bus,21:35,23:45,600
C89939,71AE33,Bus,07:35,09:00,360
C89939,EE1AFD,Bus,23:25,02:00,900
C89939,6B5607,Bus,12:05,13:00,740
C89939,6DFC6D,Bus,04:45,07:40,430
C89939,FE52DA,Bus,03:45,07:35,780
C89939,B59188,Bus,06:45,09:15,810
C89939,FE1774,Bus,13:10,15:25,320
C89939,5BF693,Bus,22:15,01:15,240
C89939,9934F3,Bus,05:15,06:50,290
C89939,6EA5F0,Bus,19:40,23:00,990
C89939,5DC175,Bus,07:40,11:30,310
C89939,9189E1,Bus,17:00,18:55,510
C89939,4E4594,Bus,07:00,07:20,730
C89939,C5E307,Bus,01:50,03:35,720
C89939,F289AC,Bus,09:20,10:25,280
C89939,7E66A0,Bus,15:30,17:25,290
C89939,245447,Bus,14:20,15:30,850
C89939,1C55B1,Bus,07:45,09:20,940
C89939,75A9A4,Bus,14:50,17:10,250
C89939,097B12,Bus,17:35,19:40,620
C89939,CE2276,Bus,17:45,18:25,580
C89939,A16183,Bus,03:40,07:40,80
C89939,EEBEEB,Bus,18:05,22:05,920
C89939,DAAFEF,Bus,05:45,08:40,640
C89939,9C5E0D,Bus,16:40,20:10,940
C89939,544FAE,Bus,00:00,00:45,420
C89939,C19EE3,Bus,02:45,04:20,830
C89939,382A98,Bus,15:35,17:20,70
CB2617,1FA016,Bus,03:30,04:45,220
CB2617,D5F53B,Bus,15:10,18:05,400
CB2617,CEE55A,Bus,20:35,00:20,550
CB2617,F8A9E9,Bus,13:50,17:35,670
CB2617,9E3E90,Bus,10:10,13:35,140
CB2617,320DB4,Bus,17:40,21:40,190
CB2617,02389D,Bus,18:50,22:15,600
CB2617,FAF783,Bus,23:10,01:10,60
CB2617,235520,Bus,20:55,00:40,400
CB2617,EE67D9,Bus,07:35,10:10,370
CB2617,0E4226,Bus,02:25,03:00,210
CB2617,AE85F2,Bus,11:25,13:40,340
CB2617,5C6EDC,Bus,21:40,22:05,880
CB2617,610B10,Bus,10:05,12:00,400
CB2617,556CA3,Bus,12:35,15:50,360
CB2617,6FFCE4,Bus,08:45,11:20,790
CB2617,D08E9D,Bus,20:20,22:10,960
CB2617,C89939,Bus,00:10,03:50,710
CB2617,115E3D,Bus,12:15,13:05,100
CB2617,334E33,Bus,10:00,13:00,500
CB2617,85A952,Bus,00:55,01:40,470
CB2617,DC1B44,Bus,20:35,21:45,550
CB2617,0AACB6,Bus,11:10,13:10,730
CB2617,19641B,Bus,11:05,12:25,970
CB2617,A7A0F8,Bus,06:10,07:05,510
CB2617,550364,Bus,12:00,15:15,80
CB2617,52D3AE,Bus,13:35,14:50,910
CB2617,A862E7,Bus,13:50,16:10,770
CB2617,C97172,Bus,05:30,07:50,640
CB2617,9EB16F,Bus,06:45,08:10,110
CB2617,AC052B,Bus,10:30,14:20,270
CB2617,0C985E,Bus,17:25,20:00,450
CB2617,05B7E8,Bus,22:40,23:20,410
CB2617,CA4B18,Bus,13:45,15:15,940
CB2617,FB7714,Bus,01:25,05:20,790
CB2617,05C63D,Bus,06:00,08:20,980
CB2617,D05BB4,Bus,16:20,16:45,210
CB2617,4CB4F8,Bus,20:05,23:40,720
CB2617,D320E5,Bus,08:45,11:25,140
CB2617,F5DFF1,Bus,08:00,11:15,830
CB2617,A9446A,Bus,04:05,05:30,850
CB2617,6460A7,Bus,20:10,23:15,510
CB2617,682474,Bus,11:25,13:40,430
CB2617,023881,Bus,13:30,15:45,320
CB2617,C6637A,Bus,17:50,18:55,580
CB2617,3C9576,Bus,21:50,01:20,350
CB2617,EEEF94,Bus,04:50,07:35,530
CB2617,9912E8,Bus,12:05,14:20,950
CB2617,6CAE8A,Bus,08:50,10:00,900
CB2617,6E7635,Bus,03:40,05:00,260
CB2617,E39BDC,Bus,00:10,01:05,50
CB2617,1F29B5,Bus,15:05,18:50,590
CB2617,28488F,Bus,02:30,05:25,380
CB2617,B974DA,Bus,05:05,06:50,390
CB2617,56376F,Bus,21:40,01:10,670
CB2617,F3BBF4,Bus,00:25,03:30,480
CB2617,316F69,Bus,11:05,13:35,190
CB2617,5ADEDC,Bus,15:50,19:00,320
CB2617,D7D0FF,Bus,11:05,12:15,620
CB2617,403152,Bus,11:35,13:25,740
CB2617,8AD5CB,Bus,04:10,08:00,40
CB2617,C52400,Bus,00:40,04:45,130
CB2617,49E938,Bus,16:05,20:10,70
CB2617,CDC26D,Bus,13:40,16:40,110
CB2617,84305B,Bus,06:25,07:30,300
CB2617,8BDE7B,Bus,09:10,11:45,280
CB2617,3C766D,Bus,09:55,12:45,140
CB2617,92573F,Bus,03:05,06:55,930
CB2617,5131C3,Bus,16:20,17:30,860
CB2617,EDB726,Bus,20:10,22:40,180
CB2617,7CB0C8,Bus,08:50,12:25,300
CB2617,EE1AFD,Bus,00:30,01:20,830
CB2617,76D7A7,Bus,14:30,15:55,230
CB2617,6DFC6D,Bus,13:55,15:40,680
CB2617,FE52DA,Bus,22:50,01:15,330
CB2617,B59188,Bus,03:00,03:55,680
CB2617,FE1774,Bus,00:05,03:45,400
CB2617,5BF693,Bus,14:20,16:55,940
CB2617,FAEA55,Bus,03:05,06:25,710
CB2617,58183F,Bus,14:00,16:25,420
CB2617,6EA5F0,Bus,04:00,04:50,490
CB2617,5DC175,Bus,04:55,07:50,500
CB2617,9189E1,Bus,06:35,08:40,830
CB2617,E70A99,Bus,08:25,09:25,920
CB2617,AC417B,Bus,07:50,09:30,910
CB2617,4E4594,Bus,23:15,01:25,960
CB2617,C5E307,Bus,22:55,01:10,880
CB2617,F289AC,Bus,02:10,03:15,620
CB2617,245447,Bus,04:40,08:40,410
CB2617,24FE60,Bus,09:30,12:15,250
CB2617,75A9A4,Bus,18:20,21:10,690
CB2617,CE2276,Bus,08:50,12:20,760
CB2617,A16183,Bus,00:05,04:10,390
CB2617,DAAFEF,Bus,01:20,05:05,900
CB2617,9C5E0D,Bus,23:25,00:50,700
CB2617,83A971,Bus,18:00,21:05,230
CB2617,A9BB6C,Bus,00:30,01:30,930
CB2617,3B4762,Bus,10:10,11:25,300
CB2617,382A98,Bus,00:00,01:40,450
5FA399,0F59F8,Bus,13:50,16:30,810
5FA399,7B66A2,Bus,07:50,10:10,750
5FA399,1FA016,Bus,08:45,11:25,630
5FA399,D5F53B,Bus,20:45,21:25,660
5FA399,CEE55A,Bus,23:20,02:20,370
5FA399,F8A9E9,Bus,17:45,20:30,990
5FA399,5ECFCD,Bus,15:25,18:20,660
5FA399,9E3E90,Bus,01:55,05:50,360
5FA399,DB73A3,Bus,04:20,07:20,480
5FA399,320DB4,Bus,08:40,11:55,680
5FA399,02389D,Bus,04:50,08:15,240
5FA399,8DB674,Bus,21:55,00:20,980
5FA399,749BEE,Bus,05:00,08:40,180
5FA399,FAF783,Bus,09:45,13:25,150
5FA399,235520,Bus,00:30,01:10,40
5FA399,30DAE4,Bus,04:00,06:10,890
5FA399,0E4226,Bus,15:30,18:20,560
5FA399,5C6EDC,Bus,07:15,11:05,910
5FA399,556CA3,Bus,07:15,08:30,690
5FA399,EF725A,Bus,16:45,18:15,550
5FA399,8A3A94,Bus,21:40,01:05,70
5FA399,6FFCE4,Bus,18:50,21:20,340
5FA399,C89939,Bus,07:45,10:55,240
5FA399,334E33,Bus,12:00,15:00,260
5FA399,D46B5F,Bus,22:10,23:45,770
5FA399,5E32DC,Bus,12:50,13:20,50
5FA399,D6418E,Bus,21:45,23:15,140
5FA399,A7A0F8,Bus,17:55,20:30,500
5FA399,A862E7,Bus,01:05,02:45,610
5FA399,0C985E,Bus,12:15,13:05,870
5FA399,CA4B18,Bus,08:15,10:40,300
5FA399,885EFF,Bus,15:25,17:05,550
5FA399,FB7714,Bus,01:05,03:25,160
5FA399,05C63D,Bus,00:20,03:55,380
